1316, -1.192715, -3.406957, 2.244292;
1317, -1.255980, -3.323749, 2.174070;
1318, -1.311022, -3.228592, 2.129591;
1319, -1.370346, -3.126683, 2.107015;
1320, -1.424989, -3.036238, 2.111768;
1321, -1.521869, -2.922314, 2.142266;
1322, -1.516333, -2.845722, 2.133961;
1323, -1.526123, -2.692820, 2.129755;
1324, -1.609652, -2.602681, 2.160690;
1325, -1.689937, -2.518189, 2.205121;
1326, -1.764179, -2.434117, 2.255807;
1327, -1.809981, -2.349596, 2.300515;
1328, -1.903474, -2.268562, 2.384436;
1329, -1.989706, -2.205991, 2.470464;
1330, -2.081609, -2.147283, 2.530151;
1331, -2.161234, -2.074415, 2.569961;
1332, -2.263739, -1.990044, 2.630175;
1333, -2.370163, -1.973706, 2.702769;
1334, -2.473634, -1.940909, 2.725678;
1335, -2.603825, -1.842057, 2.730870;
1336, -2.702575, -1.800762, 2.741610;
1337, -2.799425, -1.752897, 2.770233;
1338, -2.918762, -1.707452, 2.776601;
1339, -3.029763, -1.661723, 2.757968;
1340, -3.133786, -1.613129, 2.724921;
1341, -3.222496, -1.565773, 2.668515;
1342, -3.336669, -1.497270, 2.600857;
1343, -3.416577, -1.435168, 2.508284;
1344, -3.513891, -1.346453, 2.453722;
1345, -3.595963, -1.300192, 2.355249;
1346, -3.653418, -1.222668, 2.258571;
1347, -3.730594, -1.130515, 2.162193;
1348, -3.779444, -1.020863, 2.050942;
1349, -3.813403, -0.909745, 1.938947;
1350, -3.833566, -0.806621, 1.828387;
1351, -3.858454, -0.704531, 1.716818;
1352, -3.870130, -0.596361, 1.597111;
1353, -3.835022, -0.475992, 1.486516;
1354, -3.838741, -0.361349, 1.374991;
1355, -3.781322, -0.287938, 1.268424;
1356, -3.737212, -0.204153, 1.169802;
1357, -3.712744, -0.108573, 1.077260;
1358, -3.638687, -0.038894, 0.952505;
1359, -3.583753, 0.015074, 0.865396;
1360, -3.554988, 0.108307, 0.795291;
1361, -3.466769, 0.173014, 0.699026;
1362, -3.384153, 0.221904, 0.600468;
1363, -3.298756, 0.263347, 0.503780;
1364, -3.175093, 0.340296, 0.440016;
1365, -3.063339, 0.378740, 0.350902;
1366, -3.013193, 0.420456, 0.255629;
1367, -2.916716, 0.445844, 0.142206;
1368, -2.792539, 0.431527, 0.019458;
1369, -2.678447, 0.505541, -0.075224;
1370, -2.582374, 0.483933, -0.173325;
1371, -2.473272, 0.456800, -0.203029;
1372, -2.349446, 0.431944, -0.197061;
1373, -2.191444, 0.404058, -0.205583;
1374, -2.080533, 0.368738, -0.252500;
1375, -2.022488, 0.313683, -0.264878;
1376, -1.931949, 0.296311, -0.257709;
1377, -1.762695, 0.273634, -0.250606;
1378, -1.643472, 0.149578, -0.243375;
1379, -1.561815, 0.132278, -0.247899;
1380, -1.437860, 0.102436, -0.238696;
1381, -1.333012, 0.077615, -0.238231;
1382, -1.224365, 0.044170, -0.286307;
1383, -1.116412, -0.007610, -0.382075;
1384, -1.009266, -0.058422, -0.501418;
1385, -0.918128, -0.072373, -0.652637;
1386, -0.836861, -0.188625, -0.730505;
1387, -0.768467, -0.250103, -0.909175;
1388, -0.738014, -0.352291, -1.146622;
1389, -0.708593, -0.488360, -1.283859;
1390, -0.693170, -0.563102, -1.398906;
1391, -0.675697, -0.650603, -1.516092;
1392, -0.673331, -0.753879, -1.536893;
1393, -0.679328, -0.856485, -1.604706;
1394, -0.699417, -0.967885, -1.694246;
1395, -0.715588, -1.078894, -1.730738;
1396, -0.748149, -1.168188, -1.854847;
1397, -0.752807, -1.251209, -1.914799;
1398, -0.807032, -1.350482, -2.012835;
1399, -0.824752, -1.476938, -2.090358;
1400, -0.902283, -1.552810, -2.214541;
1401, -0.981893, -1.630088, -2.311268;
1402, -1.076513, -1.717758, -2.384042;
1403, -1.157906, -1.773934, -2.476349;
1404, -1.238013, -1.829317, -2.513060;
1405, -1.342002, -1.886732, -2.602175;
1406, -1.419930, -1.948682, -2.701132;
1407, -1.514003, -1.976816, -2.799211;
1408, -1.634252, -1.999046, -2.910299;
1409, -1.755854, -2.006668, -3.014215;
1410, -1.858987, -2.010862, -3.111800;
1411, -1.966908, -2.007106, 3.092707;
1412, -2.014517, -2.046389, 3.051768;
1413, -2.117465, -2.025773, 2.979944;
1414, -2.234390, -2.002632, 2.958725;
1415, -2.340361, -1.973306, 2.906813;
1416, -2.443237, -1.964585, 2.883109;
1417, -2.565913, -1.932526, 2.865839;
1418, -2.685865, -1.888534, 2.799394;
1419, -2.793206, -1.824421, 2.723437;
1420, -2.903674, -1.769154, 2.651053;
1421, -3.051303, -1.715512, 2.580273;
1422, -3.142219, -1.649635, 2.537702;
1423, -3.229555, -1.579198, 2.496304;
1424, -3.305402, -1.515962, 2.466514;
1425, -3.400804, -1.437168, 2.457763;
1426, -3.478154, -1.388255, 2.383631;
1427, -3.523590, -1.282058, 2.292787;
1428, -3.569459, -1.183574, 2.196808;
1429, -3.604457, -1.096081, 2.097985;
1430, -3.691660, -1.010773, 1.992096;
1431, -3.760942, -0.898558, 1.880475;
1432, -3.777235, -0.788243, 1.781697;
1433, -3.782598, -0.677826, 1.683567;
1434, -3.777813, -0.581612, 1.586787;
1435, -3.764138, -0.488436, 1.488693;
1436, -3.762171, -0.364505, 1.405859;
1437, -3.759967, -0.274004, 1.284797;
1438, -3.708841, -0.171343, 1.161490;
1439, -3.645742, -0.078383, 1.046461;
1440, -3.602364, 0.001278, 0.949752;
1441, -3.571911, 0.062451, 0.858991;
1442, -3.499804, 0.145777, 0.756096;
1443, -3.416518, 0.200893, 0.640556;
1444, -3.315770, 0.245781, 0.500764;
1445, -3.220521, 0.272667, 0.359494;
1446, -3.112727, 0.294638, 0.262070;
1447, -3.036754, 0.357785, 0.179450;
1448, -2.926643, 0.426134, 0.059691;
1449, -2.779641, 0.367438, -0.053151;
1450, -2.682412, 0.348735, -0.140274;
1451, -2.623772, 0.355802, -0.214604;
1452, -2.527152, 0.336991, -0.213153;
1453, -2.354649, 0.311256, -0.204507;
1454, -2.228687, 0.286872, -0.193842;
1455, -2.122633, 0.267542, -0.184560;
1456, -1.998164, 0.246249, -0.173900;
1457, -1.908950, 0.250152, -0.165812;
1458, -1.784692, 0.231164, -0.155234;
1459, -1.649127, 0.198915, -0.188112;
1460, -1.538938, 0.141381, -0.176573;
1461, -1.402966, 0.105681, -0.169977;
1462, -1.276907, 0.085729, -0.160857;
1463, -1.181920, 0.114963, -0.140808;
1464, -1.075357, 0.100010, -0.139195;
1465, -0.952201, 0.081944, -0.144944;
1466, -0.851706, 0.063833, -0.162735;
1467, -0.687623, -0.028192, -0.179233;
1468, -0.576961, -0.021378, -0.182146;
1469, -0.451563, -0.041955, -0.177795;
1470, -0.318466, -0.013403, -0.157616;
1471, -0.198166, -0.013785, -0.113312;
1472, -0.190495, -0.002502, -0.108190;
